image_path,label_path
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (239).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (239).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (24).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (24).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (240).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (240).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (241).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (241).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (242).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (242).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (243).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (243).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (244).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (244).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (245).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (245).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (246).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (246).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (247).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (247).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (248).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (248).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (249).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (249).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (250).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (250).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (251).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (251).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (252).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (252).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (265).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (265).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (266).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (266).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (267).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (267).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (268).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (268).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (269).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (269).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (270).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (270).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (271).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (271).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (272).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (272).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (273).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (273).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (274).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (274).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (275).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (275).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (276).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (276).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (277).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (277).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (278).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (278).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (279).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (279).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (28).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (28).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (280).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (280).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (281).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (281).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (282).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (282).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (283).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (283).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (284).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (284).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (285).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (285).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (286).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (286).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (287).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (287).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (288).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (288).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (289).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (289).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (29).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (29).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (290).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (290).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (291).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (291).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (292).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (292).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (293).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (293).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (294).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (294).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (295).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (295).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (296).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (296).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (297).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (297).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (298).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (298).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (299).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (299).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (300).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (300).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (301).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (301).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (302).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (302).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (303).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (303).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (304).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (304).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (305).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (305).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (306).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (306).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (307).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (307).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (308).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (308).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (309).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (309).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (31).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (31).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (310).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (310).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (311).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (311).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (312).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (312).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (313).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (313).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (314).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (314).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (315).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (315).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (316).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (316).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (317).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (317).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (318).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (318).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (32).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (32).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (321).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (321).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (322).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (322).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (323).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (323).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (326).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (326).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (327).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (327).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (328).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (328).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (331).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (331).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (353).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (353).txt
